Date,Time,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Season,Anomaly_flag,anomaly
27-03-2024,01:15,294,230,1.28,167,57,70,0,summer,0,0
27-03-2024,01:30,220,230,0.96,132,53,35,0,summer,0,0
27-03-2024,01:45,256,230,1.11,176,36,44,0,summer,0,0
27-03-2024,02:00,284,230,1.23,146,62,76,0,summer,0,0
27-03-2024,02:15,288,230,1.25,167,56,65,0,summer,0,0
27-03-2024,02:30,209,230,0.91,138,36,35,0,summer,0,0
27-03-2024,02:45,282,230,1.23,177,45,60,0,summer,0,0
27-03-2024,03:00,264,230,1.15,169,49,46,0,summer,0,0
27-03-2024,03:15,249,230,1.08,146,44,59,0,summer,0,0
27-03-2024,03:30,283,230,1.23,160,58,65,0,summer,0,0
27-03-2024,03:45,257,230,1.12,169,36,52,0,summer,0,0
27-03-2024,04:00,254,230,1.1,126,66,62,0,summer,0,0
27-03-2024,04:15,243,230,1.06,166,52,25,0,summer,0,0
27-03-2024,04:30,262,230,1.14,126,61,75,0,summer,0,0
27-03-2024,04:45,298,230,1.3,192,30,76,0,summer,0,0
27-03-2024,05:00,1762,230,7.66,164,45,53,1500,summer,0,0
27-03-2024,05:15,283,230,1.23,155,51,77,0,summer,0,0
27-03-2024,05:30,1759,230,7.65,175,59,25,1500,summer,0,0
27-03-2024,05:45,1249,230,5.43,135,55,59,1000,summer,0,0
27-03-2024,06:00,1792,230,7.79,176,52,64,1500,summer,0,0
27-03-2024,06:15,1238,230,5.38,159,34,45,1000,summer,0,0
27-03-2024,06:30,1743,230,7.58,143,48,52,1500,summer,0,0
27-03-2024,06:45,1726,230,7.5,121,40,65,1500,summer,0,0
27-03-2024,07:00,2578,230,11.21,53,54,971,1500,summer,0,1
27-03-2024,07:15,1537,230,6.68,58,55,1424,0,summer,0,0
27-03-2024,07:30,1279,230,5.56,22,46,1211,0,summer,0,0
27-03-2024,07:45,2491,230,10.83,29,54,908,1500,summer,0,1
27-03-2024,08:00,1204,230,5.23,22,57,1125,0,summer,0,0
27-03-2024,08:15,1046,230,4.55,54,58,934,0,summer,0,0
27-03-2024,08:30,1201,230,5.22,52,58,1091,0,summer,0,0
27-03-2024,08:45,947,230,4.12,38,38,871,0,summer,0,0
27-03-2024,09:00,118,230,0.51,31,57,30,0,summer,0,0
27-03-2024,09:15,182,230,0.79,58,65,59,0,summer,0,0
27-03-2024,09:30,161,230,0.7,34,68,59,0,summer,0,0
27-03-2024,09:45,113,230,0.49,32,32,49,0,summer,0,0
27-03-2024,10:00,115,230,0.5,24,56,35,0,summer,0,0
27-03-2024,10:15,140,230,0.61,32,37,71,0,summer,0,0
27-03-2024,10:30,125,230,0.54,39,43,43,0,summer,0,0
27-03-2024,10:45,175,230,0.76,45,56,74,0,summer,0,0
27-03-2024,11:00,156,230,0.68,46,36,74,0,summer,0,0
27-03-2024,11:15,144,230,0.63,57,67,20,0,summer,0,0
27-03-2024,11:30,147,230,0.64,30,44,73,0,summer,0,0
27-03-2024,11:45,145,230,0.63,45,51,49,0,summer,0,0
27-03-2024,12:00,1414,230,6.15,22,41,1351,0,summer,0,0
27-03-2024,12:15,1036,230,4.5,29,46,961,0,summer,0,0
27-03-2024,12:30,1178,230,5.12,42,54,1082,0,summer,0,0
27-03-2024,12:45,1582,230,6.88,58,56,1468,0,summer,0,0
27-03-2024,13:00,1489,230,6.47,26,65,1398,0,summer,0,0
27-03-2024,13:15,1147,230,4.99,22,42,1083,0,summer,0,0
27-03-2024,13:30,1198,230,5.21,28,55,1115,0,summer,0,0
27-03-2024,13:45,1136,230,4.94,33,59,1044,0,summer,0,0
27-03-2024,14:00,121,230,0.53,48,53,20,0,summer,0,0
27-03-2024,14:15,137,230,0.6,44,34,59,0,summer,0,0
27-03-2024,14:30,153,230,0.67,28,57,68,0,summer,0,0
27-03-2024,14:45,142,230,0.62,59,37,46,0,summer,0,0
27-03-2024,15:00,122,230,0.53,31,35,56,0,summer,0,0
27-03-2024,15:15,152,230,0.66,25,49,78,0,summer,0,0
27-03-2024,15:30,141,230,0.61,56,42,43,0,summer,0,0
27-03-2024,15:45,127,230,0.55,58,34,35,0,summer,0,0
27-03-2024,16:00,140,230,0.61,46,53,41,0,summer,0,0
27-03-2024,16:15,156,230,0.68,53,31,72,0,summer,0,0
27-03-2024,16:30,121,230,0.53,55,42,24,0,summer,0,0
27-03-2024,16:45,152,230,0.66,56,30,66,0,summer,0,0
27-03-2024,17:00,155,230,0.67,42,42,71,0,summer,0,0
27-03-2024,17:15,174,230,0.76,59,51,64,0,summer,0,0
27-03-2024,17:30,99,230,0.43,25,51,23,0,summer,0,0
27-03-2024,17:45,138,230,0.6,49,47,42,0,summer,0,0
27-03-2024,18:00,295,230,1.28,44,196,55,0,summer,0,0
27-03-2024,18:15,242,230,1.05,36,164,42,0,summer,0,0
27-03-2024,18:30,241,230,1.05,27,154,60,0,summer,0,0
27-03-2024,18:45,232,230,1.01,31,161,40,0,summer,0,0
27-03-2024,19:00,1053,230,4.58,29,131,893,0,summer,0,0
27-03-2024,19:15,1169,230,5.08,42,191,936,0,summer,0,0
27-03-2024,19:30,1456,230,6.33,37,121,1298,0,summer,0,0
27-03-2024,19:45,1730,230,7.52,44,192,1494,0,summer,0,1
27-03-2024,20:00,1500,230,6.52,46,158,1296,0,summer,0,0
27-03-2024,20:15,1032,230,4.49,43,159,830,0,summer,0,0
27-03-2024,20:30,1419,230,6.17,30,178,1211,0,summer,0,0
27-03-2024,20:45,1358,230,5.9,59,179,1120,0,summer,0,0
27-03-2024,21:00,223,230,0.97,33,155,35,0,summer,0,0
27-03-2024,21:15,268,230,1.17,31,162,75,0,summer,0,0
27-03-2024,21:30,233,230,1.01,56,152,25,0,summer,0,0
27-03-2024,21:45,225,230,0.98,32,152,41,0,summer,0,0
27-03-2024,22:00,311,230,1.35,123,132,56,0,summer,0,0
27-03-2024,22:15,433,230,1.88,191,175,67,0,summer,0,0
27-03-2024,22:30,427,230,1.86,193,199,35,0,summer,0,1
27-03-2024,22:45,315,230,1.37,142,127,46,0,summer,0,0
27-03-2024,23:00,220,230,0.96,122,38,60,0,summer,0,0
27-03-2024,23:15,259,230,1.13,146,70,43,0,summer,0,0
27-03-2024,23:30,253,230,1.1,152,67,34,0,summer,0,0
27-03-2024,23:45,274,230,1.19,162,67,45,0,summer,0,0
28-03-2024,00:00,2231,230,1.0,146,43,42,2000,summer,1,1
28-03-2024,00:15,260,230,1.13,143,70,47,0,summer,0,0
28-03-2024,00:30,293,230,1.27,185,58,50,0,summer,0,0
28-03-2024,00:45,233,230,1.01,124,32,77,0,summer,0,0
28-03-2024,01:00,259,230,1.13,165,44,50,0,summer,0,0
28-03-2024,01:15,279,230,1.21,175,49,55,0,summer,0,0
28-03-2024,01:30,251,230,1.09,140,48,63,0,summer,0,0
28-03-2024,01:45,267,230,1.16,183,50,34,0,summer,0,0
28-03-2024,02:00,260,230,1.13,159,31,70,0,summer,0,0
28-03-2024,02:15,225,230,0.98,145,39,41,0,summer,0,0
28-03-2024,02:30,223,230,0.97,124,51,48,0,summer,0,0
28-03-2024,02:45,237,230,1.03,135,55,47,0,summer,0,0
28-03-2024,03:00,208,230,0.9,121,33,54,0,summer,0,0
28-03-2024,03:15,276,230,1.2,153,45,78,0,summer,0,0
28-03-2024,03:30,268,230,1.17,161,65,42,0,summer,0,0
28-03-2024,03:45,239,230,1.04,153,44,42,0,summer,0,0
28-03-2024,04:00,269,230,1.17,168,65,36,0,summer,0,0
28-03-2024,04:15,262,230,1.14,157,50,55,0,summer,0,0
28-03-2024,04:30,225,230,0.98,122,52,51,0,summer,0,0
28-03-2024,04:45,259,230,1.13,158,62,39,0,summer,0,0
28-03-2024,05:00,277,230,1.2,192,60,25,0,summer,0,0
28-03-2024,05:15,1206,230,5.24,120,46,40,1000,summer,0,0
28-03-2024,05:30,1814,230,7.89,178,61,75,1500,summer,0,0
28-03-2024,05:45,1201,230,5.22,130,37,34,1000,summer,0,0
28-03-2024,06:00,1768,230,7.69,154,41,73,1500,summer,0,0
28-03-2024,06:15,1219,230,5.3,128,61,30,1000,summer,0,0
28-03-2024,06:30,1740,230,7.57,131,45,64,1500,summer,0,0
28-03-2024,06:45,263,230,1.14,188,48,27,0,summer,0,0
28-03-2024,07:00,986,230,4.29,58,69,859,0,summer,0,0
28-03-2024,07:15,1346,230,5.85,57,62,1227,0,summer,0,0
28-03-2024,07:30,1202,230,5.23,25,40,1137,0,summer,0,0
28-03-2024,07:45,1006,230,4.37,47,40,919,0,summer,0,0
28-03-2024,08:00,1032,230,4.49,42,34,956,0,summer,0,0
28-03-2024,08:15,896,230,3.9,42,53,801,0,summer,0,0
28-03-2024,08:30,1376,230,5.98,21,56,1299,0,summer,0,0
28-03-2024,08:45,1375,230,5.98,39,56,1280,0,summer,0,0
28-03-2024,09:00,129,230,0.56,23,55,51,0,summer,0,0
28-03-2024,09:15,143,230,0.62,25,54,64,0,summer,0,0
28-03-2024,09:30,163,230,0.71,34,49,80,0,summer,0,0
28-03-2024,09:45,113,230,0.49,42,46,25,0,summer,0,0
28-03-2024,10:00,151,230,0.66,27,46,78,0,summer,0,0
28-03-2024,10:15,129,230,0.56,35,33,61,0,summer,0,0
28-03-2024,10:30,111,230,0.48,26,30,55,0,summer,0,0
28-03-2024,10:45,102,230,0.44,21,45,36,0,summer,0,0
28-03-2024,11:00,133,230,0.58,50,43,40,0,summer,0,0
28-03-2024,11:15,110,230,0.48,29,41,40,0,summer,0,0
28-03-2024,11:30,128,230,0.56,47,52,29,0,summer,0,0
28-03-2024,11:45,161,230,0.7,49,35,77,0,summer,0,0
28-03-2024,12:00,993,230,4.32,42,44,907,0,summer,0,0
28-03-2024,12:15,1495,230,6.5,46,63,1386,0,summer,0,0
28-03-2024,12:30,1196,230,5.2,25,64,1107,0,summer,0,0
28-03-2024,12:45,944,230,4.1,49,60,835,0,summer,0,0
28-03-2024,13:00,1043,230,4.53,30,45,968,0,summer,0,0
28-03-2024,13:15,1540,230,6.7,58,31,1451,0,summer,0,0
28-03-2024,13:30,1589,230,6.91,60,49,1480,0,summer,0,0
28-03-2024,13:45,3386,230,6.03,46,40,1300,2000,summer,1,1
28-03-2024,14:00,140,230,0.61,45,58,37,0,summer,0,0
28-03-2024,14:15,162,230,0.7,51,55,56,0,summer,0,0
28-03-2024,14:30,160,230,0.7,38,48,74,0,summer,0,0
28-03-2024,14:45,195,230,0.85,57,64,74,0,summer,0,0
28-03-2024,15:00,102,230,0.44,37,42,23,0,summer,0,0
28-03-2024,15:15,132,230,0.57,45,44,43,0,summer,0,0
28-03-2024,15:30,83,230,0.36,25,35,23,0,summer,0,0
28-03-2024,15:45,161,230,0.7,57,39,65,0,summer,0,0
28-03-2024,16:00,176,230,0.77,36,70,70,0,summer,0,0
28-03-2024,16:15,2122,230,0.53,20,70,32,2000,summer,1,1
28-03-2024,16:30,133,230,0.58,46,43,44,0,summer,0,0
28-03-2024,16:45,106,230,0.46,21,47,38,0,summer,0,0
28-03-2024,17:00,122,230,0.53,39,45,38,0,summer,0,0
28-03-2024,17:15,139,230,0.6,31,69,39,0,summer,0,0
28-03-2024,17:30,136,230,0.59,36,70,30,0,summer,0,0
28-03-2024,17:45,125,230,0.54,21,35,69,0,summer,0,0
28-03-2024,18:00,183,230,0.8,29,112,42,0,summer,0,0
28-03-2024,18:15,257,230,1.12,38,161,58,0,summer,0,0
28-03-2024,18:30,211,230,0.92,21,169,21,0,summer,0,0
28-03-2024,18:45,273,230,1.19,34,180,59,0,summer,0,0
28-03-2024,19:00,1697,230,7.38,43,166,1488,0,summer,0,0
28-03-2024,19:15,1440,230,6.26,27,138,1275,0,summer,0,0
28-03-2024,19:30,1195,230,5.2,30,149,1016,0,summer,0,0
28-03-2024,19:45,1516,230,6.59,37,113,1366,0,summer,0,0
28-03-2024,20:00,1676,230,7.29,55,196,1425,0,summer,0,1
28-03-2024,20:15,1462,230,6.36,21,127,1314,0,summer,0,0
28-03-2024,20:30,1356,230,5.9,32,117,1207,0,summer,0,0
28-03-2024,20:45,1646,230,7.16,28,149,1469,0,summer,0,0
28-03-2024,21:00,213,230,0.93,44,119,50,0,summer,0,0
28-03-2024,21:15,228,230,0.99,36,115,77,0,summer,0,0
28-03-2024,21:30,226,230,0.98,60,127,39,0,summer,0,0
28-03-2024,21:45,241,230,1.05,21,190,30,0,summer,0,0
28-03-2024,22:00,398,230,1.73,158,181,59,0,summer,0,0
28-03-2024,22:15,325,230,1.41,180,119,26,0,summer,0,0
28-03-2024,22:30,281,230,1.22,160,101,20,0,summer,0,0
28-03-2024,22:45,321,230,1.4,132,127,62,0,summer,0,0
28-03-2024,23:00,204,230,0.89,123,44,37,0,summer,0,0
28-03-2024,23:15,213,230,0.93,136,46,31,0,summer,0,0
28-03-2024,23:30,266,230,1.16,172,67,27,0,summer,0,0
28-03-2024,23:45,235,230,1.02,144,69,22,0,summer,0,0
29-03-2024,00:00,239,230,1.04,139,57,43,0,summer,0,0
29-03-2024,00:15,270,230,1.17,163,53,54,0,summer,0,0
29-03-2024,00:30,272,230,1.18,188,42,42,0,summer,0,0
29-03-2024,00:45,254,230,1.1,138,55,61,0,summer,0,0
29-03-2024,01:00,287,230,1.25,174,57,56,0,summer,0,0
29-03-2024,01:15,267,230,1.16,147,47,73,0,summer,0,0
29-03-2024,01:30,283,230,1.23,189,60,34,0,summer,0,0
29-03-2024,01:45,257,230,1.12,179,44,34,0,summer,0,0
29-03-2024,02:00,259,230,1.13,185,34,40,0,summer,0,0
29-03-2024,02:15,260,230,1.13,163,58,39,0,summer,0,0
29-03-2024,02:30,239,230,1.04,140,49,50,0,summer,0,0
29-03-2024,02:45,247,230,1.07,144,49,54,0,summer,0,0
29-03-2024,03:00,219,230,0.95,120,65,34,0,summer,0,0
29-03-2024,03:15,236,230,1.03,144,44,48,0,summer,0,0
29-03-2024,03:30,258,230,1.12,183,50,25,0,summer,0,0
29-03-2024,03:45,204,230,0.89,125,37,42,0,summer,0,0
29-03-2024,04:00,270,230,1.17,169,50,51,0,summer,0,0
29-03-2024,04:15,269,230,1.17,168,68,33,0,summer,0,0
29-03-2024,04:30,284,230,1.23,188,59,37,0,summer,0,0
29-03-2024,04:45,244,230,1.06,124,49,71,0,summer,0,0
29-03-2024,05:00,1215,230,5.28,133,41,41,1000,summer,0,0
29-03-2024,05:15,308,230,1.34,186,48,74,0,summer,0,0
29-03-2024,05:30,1771,230,7.7,154,62,55,1500,summer,0,0
29-03-2024,05:45,1721,230,7.48,144,32,45,1500,summer,0,0
29-03-2024,06:00,1741,230,7.57,154,55,32,1500,summer,0,0
29-03-2024,06:15,249,230,1.08,151,46,52,0,summer,0,0
29-03-2024,06:30,1252,230,5.44,155,59,38,1000,summer,0,0
29-03-2024,06:45,210,230,0.91,135,30,45,0,summer,0,0
29-03-2024,07:00,2030,230,8.83,39,63,928,1000,summer,0,1
29-03-2024,07:15,2741,230,11.92,41,46,1154,1500,summer,0,1
29-03-2024,07:30,1492,230,6.49,48,63,1381,0,summer,0,0
29-03-2024,07:45,2355,230,10.24,59,57,1239,1000,summer,0,1
29-03-2024,08:00,1191,230,5.18,51,45,1095,0,summer,0,0
29-03-2024,08:15,1573,230,6.84,41,68,1464,0,summer,0,0
29-03-2024,08:30,976,230,4.24,33,30,913,0,summer,0,0
29-03-2024,08:45,935,230,4.07,38,48,849,0,summer,0,0
29-03-2024,09:00,172,230,0.75,49,62,61,0,summer,0,0
29-03-2024,09:15,142,230,0.62,23,41,78,0,summer,0,0
29-03-2024,09:30,113,230,0.49,31,48,34,0,summer,0,0
29-03-2024,09:45,157,230,0.68,46,61,50,0,summer,0,0
29-03-2024,10:00,149,230,0.65,40,39,70,0,summer,0,0
29-03-2024,10:15,104,230,0.45,22,60,22,0,summer,0,0
29-03-2024,10:30,135,230,0.59,45,63,27,0,summer,0,0
29-03-2024,10:45,191,230,0.83,60,52,79,0,summer,0,0
29-03-2024,11:00,139,230,0.6,33,49,57,0,summer,0,0
29-03-2024,11:15,167,230,0.73,39,50,78,0,summer,0,0
29-03-2024,11:30,157,230,0.68,29,49,79,0,summer,0,0
29-03-2024,11:45,125,230,0.54,57,44,24,0,summer,0,0
29-03-2024,12:00,901,230,3.92,54,37,810,0,summer,0,0
29-03-2024,12:15,1513,230,6.58,59,40,1414,0,summer,0,0
29-03-2024,12:30,1512,230,6.57,34,46,1432,0,summer,0,0
29-03-2024,12:45,1230,230,5.35,60,68,1102,0,summer,0,0
29-03-2024,13:00,912,230,3.97,36,70,806,0,summer,0,0
29-03-2024,13:15,1489,230,6.47,30,65,1394,0,summer,0,0
29-03-2024,13:30,1384,230,6.02,49,30,1305,0,summer,0,0
29-03-2024,13:45,1531,230,6.66,43,48,1440,0,summer,0,0
29-03-2024,14:00,152,230,0.66,42,62,48,0,summer,0,0
29-03-2024,14:15,136,230,0.59,33,38,65,0,summer,0,0
29-03-2024,14:30,169,230,0.73,58,33,78,0,summer,0,0
29-03-2024,14:45,143,230,0.62,29,52,62,0,summer,0,0
29-03-2024,15:00,184,230,0.8,34,70,80,0,summer,0,0
29-03-2024,15:15,137,230,0.6,43,40,54,0,summer,0,0
29-03-2024,15:30,113,230,0.49,54,32,27,0,summer,0,0
29-03-2024,15:45,112,230,0.49,21,37,54,0,summer,0,0
29-03-2024,16:00,152,230,0.66,33,60,59,0,summer,0,0
29-03-2024,16:15,157,230,0.68,29,56,72,0,summer,0,0
29-03-2024,16:30,167,230,0.73,55,42,70,0,summer,0,0
29-03-2024,16:45,132,230,0.57,31,70,31,0,summer,0,0
29-03-2024,17:00,147,230,0.64,37,63,47,0,summer,0,0
29-03-2024,17:15,167,230,0.73,46,67,54,0,summer,0,0
29-03-2024,17:30,152,230,0.66,55,56,41,0,summer,0,0
29-03-2024,17:45,161,230,0.7,52,59,50,0,summer,0,0
29-03-2024,18:00,234,230,1.02,49,153,32,0,summer,0,0
29-03-2024,18:15,164,230,0.71,27,112,25,0,summer,0,0
29-03-2024,18:30,278,230,1.21,43,188,47,0,summer,0,0
29-03-2024,18:45,246,230,1.07,41,181,24,0,summer,0,0
29-03-2024,19:00,1528,230,6.64,39,182,1307,0,summer,0,0
29-03-2024,19:15,3304,230,5.67,24,148,1132,2000,summer,1,1
29-03-2024,19:30,1192,230,5.18,27,117,1048,0,summer,0,0
29-03-2024,19:45,1085,230,4.72,57,107,921,0,summer,0,0
29-03-2024,20:00,3738,230,7.56,48,200,1490,2000,summer,1,1
29-03-2024,20:15,1278,230,5.56,58,170,1050,0,summer,0,0
29-03-2024,20:30,1666,230,7.24,42,176,1448,0,summer,0,0
29-03-2024,20:45,1669,230,7.26,58,157,1454,0,summer,0,0
29-03-2024,21:00,213,230,0.93,51,102,60,0,summer,0,0
29-03-2024,21:15,225,230,0.98,20,141,64,0,summer,0,0
29-03-2024,21:30,210,230,0.91,25,148,37,0,summer,0,0
29-03-2024,21:45,206,230,0.9,34,106,66,0,summer,0,0
29-03-2024,22:00,363,230,1.58,185,115,63,0,summer,0,0
29-03-2024,22:15,285,230,1.24,139,104,42,0,summer,0,0
29-03-2024,22:30,309,230,1.34,167,115,27,0,summer,0,0
29-03-2024,22:45,290,230,1.26,122,108,60,0,summer,0,0
29-03-2024,23:00,229,230,1.0,130,66,33,0,summer,0,0
29-03-2024,23:15,225,230,0.98,142,51,32,0,summer,0,0
29-03-2024,23:30,299,230,1.3,194,63,42,0,summer,0,0
29-03-2024,23:45,198,230,0.86,131,47,20,0,summer,0,0
30-03-2024,00:00,286,230,1.24,167,62,57,0,summer,0,0
30-03-2024,00:15,290,230,1.26,179,66,45,0,summer,0,0
30-03-2024,00:30,232,230,1.01,130,58,44,0,summer,0,0
30-03-2024,00:45,293,230,1.27,192,56,45,0,summer,0,0
30-03-2024,01:00,311,230,1.35,188,56,67,0,summer,0,0
30-03-2024,01:15,268,230,1.17,140,64,64,0,summer,0,0
30-03-2024,01:30,279,230,1.21,170,55,54,0,summer,0,0
30-03-2024,01:45,264,230,1.15,134,50,80,0,summer,0,0
30-03-2024,02:00,324,230,1.41,189,70,65,0,summer,0,0
30-03-2024,02:15,2278,230,1.21,161,51,66,2000,summer,1,1
30-03-2024,02:30,271,230,1.18,144,57,70,0,summer,0,0
30-03-2024,02:45,306,230,1.33,199,51,56,0,summer,0,0
30-03-2024,03:00,280,230,1.22,160,46,74,0,summer,0,0
30-03-2024,03:15,303,230,1.32,182,62,59,0,summer,0,0
30-03-2024,03:30,267,230,1.16,188,46,33,0,summer,0,0
30-03-2024,03:45,238,230,1.03,131,31,76,0,summer,0,0
30-03-2024,04:00,296,230,1.29,185,33,78,0,summer,0,0
30-03-2024,04:15,257,230,1.12,188,46,23,0,summer,0,0
30-03-2024,04:30,2324,230,1.41,196,52,76,2000,summer,1,1
30-03-2024,04:45,275,230,1.2,184,69,22,0,summer,0,0
30-03-2024,05:00,234,230,1.02,164,49,21,0,summer,0,0
30-03-2024,05:15,226,230,0.98,139,30,57,0,summer,0,0
30-03-2024,05:30,1191,230,5.18,137,33,21,1000,summer,0,0
30-03-2024,05:45,1230,230,5.35,137,54,39,1000,summer,0,0
30-03-2024,06:00,286,230,1.24,188,37,61,0,summer,0,0
30-03-2024,06:15,1738,230,7.56,127,32,79,1500,summer,0,0
30-03-2024,06:30,1260,230,5.48,124,57,79,1000,summer,0,0
30-03-2024,06:45,241,230,1.05,160,48,33,0,summer,0,0
30-03-2024,07:00,2466,230,10.72,50,33,883,1500,summer,0,1
30-03-2024,07:15,1172,230,5.1,55,42,1075,0,summer,0,0
30-03-2024,07:30,4083,230,9.06,59,68,956,3000,summer,1,1
30-03-2024,07:45,1244,230,5.41,29,41,1174,0,summer,0,0
30-03-2024,08:00,1160,230,5.04,26,45,1089,0,summer,0,0
30-03-2024,08:15,1396,230,6.07,54,68,1274,0,summer,0,0
30-03-2024,08:30,1055,230,4.59,37,60,958,0,summer,0,0
30-03-2024,08:45,1558,230,6.77,23,56,1479,0,summer,0,0
30-03-2024,09:00,160,230,0.7,33,62,65,0,summer,0,0
30-03-2024,09:15,140,230,0.61,57,48,35,0,summer,0,0
30-03-2024,09:30,96,230,0.42,22,31,43,0,summer,0,0
30-03-2024,09:45,96,230,0.42,35,31,30,0,summer,0,0
30-03-2024,10:00,108,230,0.47,29,40,39,0,summer,0,0
30-03-2024,10:15,135,230,0.59,39,63,33,0,summer,0,0
30-03-2024,10:30,141,230,0.61,51,62,28,0,summer,0,0
30-03-2024,10:45,154,230,0.67,54,33,67,0,summer,0,0
30-03-2024,11:00,142,230,0.62,35,66,41,0,summer,0,0
30-03-2024,11:15,119,230,0.52,40,44,35,0,summer,0,0
30-03-2024,11:30,143,230,0.62,42,63,38,0,summer,0,0
30-03-2024,11:45,142,230,0.62,32,40,70,0,summer,0,0
30-03-2024,12:00,1479,230,6.43,52,69,1358,0,summer,0,0
30-03-2024,12:15,1330,230,5.78,48,47,1235,0,summer,0,0
30-03-2024,12:30,1467,230,6.38,47,53,1367,0,summer,0,0
30-03-2024,12:45,1278,230,5.56,34,42,1202,0,summer,0,0
30-03-2024,13:00,1406,230,6.11,22,40,1344,0,summer,0,0
30-03-2024,13:15,1486,230,6.46,50,50,1386,0,summer,0,0
30-03-2024,13:30,1442,230,6.27,36,39,1367,0,summer,0,0
30-03-2024,13:45,1575,230,6.85,33,61,1481,0,summer,0,0
30-03-2024,14:00,166,230,0.72,48,66,52,0,summer,0,0
30-03-2024,14:15,134,230,0.58,27,67,40,0,summer,0,0
30-03-2024,14:30,170,230,0.74,53,60,57,0,summer,0,0
30-03-2024,14:45,166,230,0.72,56,33,77,0,summer,0,0
30-03-2024,15:00,156,230,0.68,36,44,76,0,summer,0,0
30-03-2024,15:15,162,230,0.7,43,56,63,0,summer,0,0
30-03-2024,15:30,116,230,0.5,29,35,52,0,summer,0,0
30-03-2024,15:45,126,230,0.55,56,30,40,0,summer,0,0
30-03-2024,16:00,110,230,0.48,21,69,20,0,summer,0,0
30-03-2024,16:15,145,230,0.63,48,53,44,0,summer,0,0
30-03-2024,16:30,136,230,0.59,45,30,61,0,summer,0,0
30-03-2024,16:45,180,230,0.78,59,61,60,0,summer,0,0
30-03-2024,17:00,146,230,0.63,56,49,41,0,summer,0,0
30-03-2024,17:15,177,230,0.77,55,62,60,0,summer,0,0
30-03-2024,17:30,125,230,0.54,39,50,36,0,summer,0,0
30-03-2024,17:45,147,230,0.64,42,69,36,0,summer,0,0
30-03-2024,18:00,252,230,1.1,52,144,56,0,summer,0,0
30-03-2024,18:15,236,230,1.03,59,102,75,0,summer,0,0
30-03-2024,18:30,272,230,1.18,33,198,41,0,summer,0,0
30-03-2024,18:45,212,230,0.92,57,121,34,0,summer,0,0
30-03-2024,19:00,1551,230,6.74,23,128,1400,0,summer,0,0
30-03-2024,19:15,1528,230,6.64,23,139,1366,0,summer,0,0
30-03-2024,19:30,1072,230,4.66,57,198,817,0,summer,0,0
30-03-2024,19:45,1391,230,6.05,56,123,1212,0,summer,0,0
30-03-2024,20:00,3369,230,5.95,48,187,1134,2000,summer,1,1
30-03-2024,20:15,1272,230,5.53,22,162,1088,0,summer,0,0
30-03-2024,20:30,1449,230,6.3,60,173,1216,0,summer,0,0
30-03-2024,20:45,1373,230,5.97,52,166,1155,0,summer,0,0
30-03-2024,21:00,179,230,0.78,42,104,33,0,summer,0,0
30-03-2024,21:15,222,230,0.97,50,149,23,0,summer,0,0
30-03-2024,21:30,256,230,1.11,54,134,68,0,summer,0,0
30-03-2024,21:45,254,230,1.1,43,185,26,0,summer,0,0
30-03-2024,22:00,370,230,1.61,124,169,77,0,summer,0,0
30-03-2024,22:15,302,230,1.31,165,107,30,0,summer,0,0
30-03-2024,22:30,386,230,1.68,186,145,55,0,summer,0,0
30-03-2024,22:45,386,230,1.68,177,136,73,0,summer,0,0
30-03-2024,23:00,271,230,1.18,134,70,67,0,summer,0,0
30-03-2024,23:15,241,230,1.05,124,37,80,0,summer,0,0
30-03-2024,23:30,2239,230,1.04,161,56,22,2000,summer,1,1
30-03-2024,23:45,245,230,1.07,168,47,30,0,summer,0,0
31-03-2024,00:00,269,230,1.17,154,43,72,0,summer,0,0
31-03-2024,00:15,314,230,1.37,186,67,61,0,summer,0,0
31-03-2024,00:30,285,230,1.24,140,68,77,0,summer,0,0
31-03-2024,00:45,282,230,1.23,169,34,79,0,summer,0,0
31-03-2024,01:00,272,230,1.18,182,58,32,0,summer,0,0
31-03-2024,01:15,272,230,1.18,164,35,73,0,summer,0,0
31-03-2024,01:30,284,230,1.23,165,62,57,0,summer,0,0
31-03-2024,01:45,262,230,1.14,181,41,40,0,summer,0,0
31-03-2024,02:00,232,230,1.01,169,43,20,0,summer,0,0
31-03-2024,02:15,291,230,1.27,177,65,49,0,summer,0,0
31-03-2024,02:30,319,230,1.39,198,58,63,0,summer,0,0
31-03-2024,02:45,234,230,1.02,139,32,63,0,summer,0,0
31-03-2024,03:00,241,230,1.05,168,31,42,0,summer,0,0
31-03-2024,03:15,217,230,0.94,130,45,42,0,summer,0,0
31-03-2024,03:30,201,230,0.87,124,31,46,0,summer,0,0
31-03-2024,03:45,215,230,0.93,122,34,59,0,summer,0,0
31-03-2024,04:00,272,230,1.18,172,58,42,0,summer,0,0
31-03-2024,04:15,278,230,1.21,180,35,63,0,summer,0,0
31-03-2024,04:30,292,230,1.27,185,70,37,0,summer,0,0
31-03-2024,04:45,285,230,1.24,180,59,46,0,summer,0,0
31-03-2024,05:00,235,230,1.02,156,36,43,0,summer,0,0
31-03-2024,05:15,1794,230,7.8,189,49,56,1500,summer,0,0
31-03-2024,05:30,1226,230,5.33,128,49,49,1000,summer,0,0
